62, 12, 44284766572.7, 786546.074524, 1077719.54665, 6438015853.14, 13244461256.3
63, 12, 1836951707.27, 786546.074524, 920647.810722, 307754092.31, 683883355.094
64, 12, 1759591.33494, 786546.074524, 847511.503913, 971171.538037, 276991.728669
65, 12, 49910576994.9, 786546.074524, 939640.038258, 8318574445.24, 18598752012.5
66, 12, 28250394963.0, 786546.074524, 974643.641639, 2358036746.56, 7806845894.45
67, 12, 43357853682.1, 786546.074524, 1025891.68239, 3615393442.38, 11982803455.8
68, 12, 43511032053.1, 786546.074524, 1074413.12327, 6397456493.51, 14131172702.7
69, 12, 3488366.85313, 786546.074524, 951872.002101, 1363444.67329, 817971.81093
70, 12, 8825402444.17, 786546.074524, 863787.449304, 897366231.755, 2448827712.44
71, 12, 45982311477.9, 786546.074524, 834858.024426, 3833755158.98, 12708268212.0
72, 12, 7904499702.95, 786546.074524, 812835.969187, 661789617.828, 2183765404.86
73, 12, 12575164908.6, 786546.074524, 1151691.20852, 1049016116.47, 3475264634.31
74, 12, 18311366173.7, 786546.074524, 1147116.78285, 1527319303.76, 5060580665.43
75, 12, 34516842863.0, 786546.074524, 847385.361508, 2901962654.23, 9532591479.4
76, 12, 8454133176.77, 786546.074524, 833077.99915, 705628363.092, 2336262420.39
77, 12, 5833437.6991, 786546.074524, 810643.164616, 1329725.81559, 1371827.02953
78, 12, 41736942304.8, 786546.074524, 806441.849749, 3481059445.12, 11534584939.2
79, 12, 1877472.61878, 786546.074524, 800844.532538, 986252.925013, 326528.136614
80, 12, 6.91675195755e+11, 786546.074524, 814203.521416, 61442381924.0, 1.90436181981e+11
81, 12, 22881324302.7, 786546.074524, 1135932.75843, 1908116404.78, 6323660220.87
82, 12, 45982311477.9, 786546.074524, 1401850.38073, 9011150631.18, 16349867218.5
83, 12, 3082603712.21, 786546.074524, 1334542.21984, 258784808.918, 851417182.582
84, 12, 19511848.1649, 786546.074524, 951755.467486, 2913380.92866, 5188683.37176
85, 12, 72605004997.9, 786546.074524, 996586.635835, 12319987660.0, 23106798648.9
86, 12, 66063550298.3, 786546.074524, 1012420.23611, 18659798432.4, 26972274661.4
87, 12, 40367858304.3, 786546.074524, 1217012.30988, 4630972551.73, 11487249174.3
88, 12, 51767825173.7, 786546.074524, 976771.499032, 15961735616.5, 22782749881.0
89, 12, 1.34559503772e+12, 786546.074524, 871588.547163, 1.12134706958e+11, 3.71902282826e+11
90, 12, 41933398243.2, 786546.074524, 811867.198002, 3495241846.2, 11589540218.8
91, 12, 4011434253.91, 786546.074524, 811867.198002, 368881152.459, 1103936112.26
92, 12, 1328050.73415, 786546.074524, 794998.980142, 873453.225853, 154791.452685
93, 12, 1.27739803939e+12, 786546.074524, 799100.500823, 1.10380184389e+11, 3.52108358289e+11
94, 12, 2683713.4156, 786546.074524, 805975.062765, 1234154.34136, 670235.675835
95, 12, 48006478948.4, 786546.074524, 1042173.71498, 4001787867.7, 13267913593.5
96, 12, 49668030364.7, 786546.074524, 1869709.0194, 8048944057.74, 16979476673.9
97, 12, 4140018.08303, 786546.074524, 900507.541905, 1323265.67254, 935572.857495
98, 12, 47100699475.1, 786546.074524, 1178205.54238, 10556486902.2, 18378059732.7
99, 12, 10222429.357, 786546.074524, 942518.141616, 1934110.53265, 2557468.96696
100, 12, 1393639.67072, 786546.074524, 853739.55572, 1000893.8986, 230122.312782
101, 12, 5437371.38845, 786546.074524, 912868.004978, 1412697.67715, 1271795.6571
102, 12, 22948655299.4, 786546.074524, 948898.754149, 1913815796.11, 6342242978.92
103, 12, 5972216.33673, 786546.074524, 1245860.78461, 1988062.84358, 1584538.61276
104, 12, 1.73241855298e+12, 786546.074524, 1474543.62057, 1.46088057987e+11, 4.78330320949e+11
105, 12, 2.07335477872e+11, 786546.074524, 1418285.16612, 19770217641.4, 57148039853.2
