0, 0, 1861030.49506, [-0.8486469868255959, 0.6090948242867784, -0.6288213943043752, -0.5230661827044705, 0.4329701927073396, 0.9518627930067821, 0.3866342293615581, 0.6593596649908019]
0, 1, 2529690.14741, [0.22274106499567647, -0.764781993656984, -0.7459761214046714, -0.37767331709486474, 0.14265625707075813, 0.9746987085627546, 0.5790095665747435, 0.33698612317857135]
0, 2, 2763399.45162, [-0.9796983523403087, 0.4431033093032255, 0.1128830480859031, 0.5263926936201924, 0.23327689698112797, 0.7382100310563326, 0.942585443616183, 0.702140360582971]
0, 3, 4256846.27472, [-0.41232071741940457, -0.06210852049668136, -0.3997316563699611, -0.10872144083952628, 0.9395079254714187, 0.49832977003421963, 0.7339398883251353, 0.09219042219841012]
0, 4, 5673208.74012, [-0.42863632999897816, 0.49673071166394434, -0.27318985691598785, -0.7833877379759884, 0.7242390469365306, 0.48987272485702393, 0.4545236522366859, 0.4345778193797225]
0, 5, 11732691.589, [0.067579736986211, 0.18603870602708428, 0.7965653227522884, 0.048126072763946315, 0.1269678308399207, 0.459404285807677, 0.8992418826346071, 0.9063799933004201]
0, 6, 15320749.617, [0.12322104545605517, 0.7745220694917598, 0.0692633023619802, -0.7989648029158436, 0.025795294528204504, 0.159891769906363, 0.4240713822611716, 0.654285197049604]
0, 7, 22441441.089, [0.2373593103324585, 0.9106967990211414, 0.8995869141343484, 0.8650630519214586, 0.13668978213027738, 0.021016340759934304, 0.9415745732470129, 0.19191933585860355]
0, 8, 84954772693.0, [-0.05037186794702553, -0.25088301275587765, 0.4402517686805141, 0.6689290330225104, 0.008948405707380314, 0.07482476494478285, 0.43273827808191256, 0.3391017830641512]
0, 9, 3.3633684989e+11, [0.8688024820812192, -0.6594702189726105, -0.01592062448001097, -0.011463890310195124, 0.9790084765297459, 0.844673775554591, 0.29737718605396724, 0.7301145492474461]
0, 10, 6.43520809325e+11, [-0.9708570693001513, -0.7554173587380042, -0.08230695320498693, 0.15578252072191456, 0.7926998944652139, 0.5962869104809623, 0.093192033956921, 0.10985527409927764]
0, 11, 8.22627069623e+11, [-0.989268119247573, -0.4276294516648289, 0.4541246104776584, -0.25703875010906385, 0.3331540533429943, 0.28864937380722333, 0.3770106933847922, 0.7886310608012045]
1, 0, 1861030.49506, [-0.8486469868255959, 0.6090948242867784, -0.6288213943043752, -0.5230661827044705, 0.4329701927073396, 0.9518627930067821, 0.3866342293615581, 0.6593596649908019]
1, 1, 2529690.14741, [0.22274106499567647, -0.764781993656984, -0.7459761214046714, -0.37767331709486474, 0.14265625707075813, 0.9746987085627546, 0.5790095665747435, 0.33698612317857135]
1, 2, 3516974.08604, [-0.6960095348798566, 0.19049739440327207, -0.143424304142029, 0.20883562639033304, 0.5863924112262733, 0.6182699005452761, 0.8382626659706591, 0.39716539139069057]
1, 3, 5673208.74012, [-0.42863632999897816, 0.49673071166394434, -0.27318985691598785, -0.7833877379759884, 0.7242390469365306, -0.8110234061450595, 1, 0.4345778193797225]
1, 4, 6337459.987, [-0.366681740674694, 0.19049739440327207, -0.143424304142029, 0.3438760398975166, 0.5863924112262733, 1, 0.8382626659706591, 0.39716539139069057]
1, 5, 8370813.43898, [-0.1445498359816747, 0.35620677449753924, -0.8189680328788552, 0.18579665335104634, 0.4826516099998116, 0.3291107699702913, 0.5790056352931534, 0.37323780962400704]
1, 6, 8675813.75693, [-0.1445498359816747, 0.35620677449753924, -0.16523417700399046, -0.45384312187768494, 0.4826516099998116, 0.3291107699702913, 0.5790056352931534, 0.37323780962400704]
1, 7, 6735996821.08, [-0.3784786436723161, -0.16083934217687923, -0.31654653665938415, 0.07435968826266381, 0.18796657702594305, 0.6909335691194318, 0.7607975050954632, 0.5195632418807712]
1, 8, 32616446903.6, [-0.09478982621186405, -0.41344525707683266, -0.5728538888873163, -0.2431973789671955, 0.5410820912710884, 0.7365142392984871, 0.6564747274499394, 0.21458827268849073]
1, 9, 32616446903.6, [-0.09478982621186405, -0.41344525707683266, -0.5728538888873163, -0.2431973789671955, 0.5410820912710884, 0.08369094586349235, 0.6564747274499394, 0.21458827268849073]
1, 10, 3.10786628808e+11, [-0.5720560115081001, -0.764781993656984, -0.7459761214046714, -0.37767331709486474, 0.14265625707075813, 0.9746987085627546, 0.5790095665747435, 0.33698612317857135]
1, 11, 1.5735439741e+12, [-1, -1, -0.31654653665938415, 0.07435968826266381, 0.18796657702594305, 0.8564543698095437, 0.7607975050954632, 0.5195632418807712]
