0, 0, 74335.6816509, [0.3259147448285784, 0.9310841460505506, -0.42324734140347653, -0.6155113916261794, -0.6584471817484356, -0.7989792742083242, 0.4753907120286428, 0.09764358758364722, 0.7676398199148933, 0.6359297128863617, 0.7729485318268569, 0.10598790733751262]
0, 1, 90779.4695279, [0.8248673950731464, 0.4657772089984813, 0.6614593431150253, 0.3127506053978939, -0.44902148465375435, -0.7482605202033024, 0.39151511330586564, 0.1648432730588787, 0.47025693287598536, 0.1436402880926363, 0.473735484409869, 0.5569013503400382]
0, 2, 91231.2049068, [0.14631482256371342, 0.46452178761635254, -0.34764701444109636, 0.5749770260063714, 0.3089943957475749, 0.4878862509105397, 0.6276415149294139, 0.05644370299212653, 0.25886605292845, 0.4128098708243374, 0.6919231385317847, 0.34694720796431566]
0, 3, 103104.584447, [0.2891413977069386, -0.6029843108059305, -0.41454209864849934, -0.19600952017292728, 0.4774322985857158, -0.5833226424300997, 0.6446118611004172, 0.3206931992291543, 0.9128630852626448, 0.10662411233489788, 0.20519278001389152, 0.9272481537040866]
0, 4, 106370.117018, [-0.1745904926759938, 0.9790823477110864, -0.8717925844353154, 0.2845871709660073, 0.3190669859280859, -0.5709938958065406, 0.03455461352983491, 0.9672678932610751, 0.7129083968673734, 0.1140994436895515, 0.10233100471835899, 0.8702506242041206]
0, 5, 112969.636396, [0.9051625887104546, -0.41513350851724273, 0.1436063130745997, -0.3577280734142232, 0.7976589241893386, 0.3014722673762129, 0.8714292757252341, 0.7353860614862029, 0.6104885448857971, 0.314526519271345, 0.708313833011204, 0.5904532047411893]
0, 6, 146149.029122, [0.3173440480680927, -0.14069942087125087, 0.3103456352491587, 0.14869320597489288, 0.05120736937348047, -0.5999915777169276, 0.44532140737760684, 0.6522051661183217, 0.1731159841152644, 0.22514695902520065, 0.4080279608496098, 0.46050244475138125]
0, 7, 186024.894755, [0.559957372702119, 0.753292485184317, -0.9340642469218756, 0.5288007849727054, 0.8821237346459383, 0.2811419204948302, 0.13794074861628103, 0.8501447197789462, 0.7628938360603652, 0.12886235705069893, 0.43790478158798996, 0.21232785449586467]
0, 8, 259467.789265, [-0.45051811695852906, 0.2801969003136011, 0.6346574667978766, 0.6586392895227318, -0.44145926147720127, -0.22467171599382074, 0.06852259042766473, 0.10371354956677203, 0.4578272605756476, 0.7665075254321474, 0.905897277305454, 0.9370464515629701]
0, 9, 262380.666164, [-0.5267257566095545, 0.5579593148687461, 0.5756412219462013, 0.6792906559406267, -0.17933890239908212, 0.10652977906466288, 0.6474220221512758, 0.8147910395742678, 0.32235908812920533, 0.7295948787771943, 0.18830151817044483, 0.1867015514344802]
0, 10, 263542.231758, [-0.6111208210578258, 0.42293741393386264, 0.3848819093620983, 0.7588853896925283, -0.6777213423413098, 0.6465574963436773, 0.6588549280560599, 0.9621113842862045, 0.8456811257253246, 0.3772060481395719, 0.8579557576042552, 0.19882669355038152]
0, 11, 388569.612054, [-0.8592980031181976, 0.15764815824691114, -0.07263647622464542, -0.07403996759449072, 0.5221256601973085, -0.34248552368096696, 0.15816969311211948, 0.43648991882960186, 0.6846375141749957, 0.5105671788877048, 0.05102264753428121, 0.23286077426971652]
1, 0, 74335.6816509, [0.3259147448285784, 0.9310841460505506, -0.42324734140347653, -0.6155113916261794, -0.6584471817484356, -0.7989792742083242, 0.4753907120286428, -1, 0.7676398199148933, 1, 0.7729485318268569, 0.10598790733751262]
1, 1, 74335.6816509, [0.3259147448285784, 0.9310841460505506, -0.42324734140347653, -0.6155113916261794, -0.6584471817484356, -0.7989792742083242, 0.4753907120286428, 0.09764358758364722, 0.7676398199148933, 0.6359297128863617, 0.7729485318268569, 0.10598790733751262]
