0, 0, 6817510.40992, [-0.5646385743349676, -0.4596506436624739, -0.22471325413813625, 0.3923744348206717, -0.7346175533502801, 0.48764514122725244, 0.5710330756525038, 0.08830915595349731, 0.3847652276699165, 0.9254340077070224]
0, 1, 7413222.86199, [-0.2355033912079345, -0.7075887486109536, -0.27838439056366715, -0.3823950247461365, 0.31048233942694714, 0.06760233750062516, 0.7792448535093234, 0.7184948078581256, 0.11067885060362403, 0.004608834440033238]
0, 2, 10124082.8408, [-0.2999627261009592, 0.6324348767581869, 0.7655168881873278, -0.46242238290958637, -0.5735252045246568, 0.07115168371078073, 0.7690530137243471, 0.5737607868287236, 0.47948698967813386, 0.28200964124233363]
0, 3, 11365149.1349, [-0.1881121794270375, -0.3347496309090312, 0.612412200955359, 0.28414802276896967, 0.30887649535423045, 0.2778862519521852, 0.6056748077793047, 0.8102721457608777, 0.11795614458533543, 0.06147936139791965]
0, 4, 11470876.7594, [-0.026497161593607377, -0.7667665196287552, 0.19467626562098417, 0.4806491100592549, 0.8533770529799058, 0.21250206547093753, 0.5600775013333639, 0.4305872925350658, 0.40487266809059974, 0.8708637107819192]
0, 5, 12271266.6118, [0.07148301830400405, 0.20825993441299318, 0.5796250126957634, 0.5940937902684353, -0.31782788195175016, 0.8856405699694909, 0.21192521019871513, 0.0716662236852843, 0.5213914175190956, 0.6532280559562385]
0, 6, 12795075.4326, [0.10857655999801841, -0.19203419625964724, 0.9176063500974694, 0.8594954320090982, -0.29610573078334523, 0.6397279514275318, 0.8345343110139828, 0.6364987114161136, 0.3263517247273917, 0.6511999550581771]
0, 7, 13213311.3118, [0.16807686272364109, -0.09555268943963169, 0.6052383003851443, 0.1726479816257318, 0.756246003925839, 0.7125131259617908, 0.8436008814596725, 0.1251836987516669, 0.3710095543667351, 0.2841560628211034]
0, 8, 967158874.099, [0.9420050541634999, 0.5068761650348541, -0.6561377209977997, 0.7233162472248764, 0.49323945352274134, 0.521208796931984, 0.11919244970706966, 0.6453762151229497, 0.7165292718248678, 0.04234613612371596]
0, 9, 3619923639.0, [-0.7763361746555115, 0.589956556804847, 0.2380502795900854, -0.12396540042382642, 0.8434471294168375, 0.7683544603702779, 0.8722175535275603, 0.4260111659249405, 0.39610095796474376, 0.7497931745322887]
0, 10, 3965404064.37, [-0.790434565851609, 0.16840291297121945, 0.2308079776804357, 0.17247784363536955, 0.3098224842615016, 0.34292779947678875, 0.8364548553626213, 0.45837943707397943, 0.24390319654811998, 0.01569375386198879]
0, 11, 4632161517.49, [0.6983077936087079, 0.8666641607786119, -0.8346442040096105, -0.6679698350474739, -0.75561044242563, 0.7103873548541163, 0.9046590977670953, 0.6446721223777647, 0.8578083126588721, 0.001430242452768904]
1, 0, 6817510.40992, [-0.5646385743349676, -0.4596506436624739, -0.22471325413813625, 0.3923744348206717, -0.7346175533502801, 0.48764514122725244, 0.5710330756525038, 0.08830915595349731, 0.3847652276699165, 0.9254340077070224]
1, 1, 7413222.86199, [-0.2355033912079345, -0.7075887486109536, -0.27838439056366715, -0.3823950247461365, 0.31048233942694714, 0.06760233750062516, 0.7792448535093234, 0.7184948078581256, 0.11067885060362403, 0.004608834440033238]
1, 2, 8148724.86527, [-0.211807785317486, -0.5211691897599924, -0.45321697151000484, -0.049123500988583424, 0.3096794173905888, 0.2050844786134066, 0.692459830644314, 0.7643834768095017, 0.11431749759447973, 0.033044097918976445]
1, 3, 8431524.8568, [-0.211807785317486, -1, 0.1670139051958459, -0.049123500988583424, 0.3096794173905888, 0.17274429472640518, 0.692459830644314, 0.7643834768095017, 0.11431749759447973, 0.033044097918976445]
1, 4, 8466489.38474, [-0.37637537688100253, -0.3330313169373492, -0.18273969698754594, 0.3382612287948207, -0.21287052899802483, 0.3827656965897188, 0.5883539417159043, 0.4492906508571875, 0.25136068612762597, 1]
1, 5, 9091329.77241, [-0.37637537688100253, -0.39720013728575254, 0.19384947340861136, 0.3382612287948207, -0.21287052899802483, 0.3827656965897188, 0.5883539417159043, 0.4492906508571875, -0.10183975019350394, 0.49345668455247105]
1, 6, 9473523.66972, [-0.03371326424214671, -0.4015707190252926, -0.2564449636085, -0.10487352156020235, 0.533364171676393, 0.390057731731208, 0.964122964942237, 0.42183925330489624, 0.24084420248517957, 0.14438244863056832]
1, 7, 10096630.8265, [-0.14255157609200136, 0.611195716781517, -0.2620957740565898, -0.2931938916667064, 0.13496096244609035, -1, 0.8206352836259536, 0.499885976376832, 1, 0.5159014078873112]
1, 8, 10104149.1473, [-0.06346341560495805, -0.4498114724353004, 0.3196109797669011, 0.23855020363148083, 0.0071883043218009535, 0.9230670788970149, 0.8068895822616531, 0.6774967596371195, 0.21851528766550787, 0.32790439474910515]
1, 9, 10104149.1473, [-0.06346341560495805, -0.4498114724353004, 0.3196109797669011, 0.23855020363148083, 0.0071883043218009535, 0.3536651444640785, 0.013672538798362832, 0.6774967596371195, 0.21851528766550787, -0.9814290695251509]
1, 10, 10419030.5902, [-0.11423985389847757, 0.028354709748159013, -0.05019229699386496, -0.17448218526768017, 0.5200750262538747, 0.4783961268401358, 0.4904891119615311, 0.41669824842704584, 0.2839678549652054, 1]
1, 11, 10493706.7399, [-0.1632299438472833, -0.06716582143528416, 0.48009657690415597, -0.14277324247372455, 0.1399259242276245, -0.059122057440587655, 0.6645652575288554, 0.5021740396818947, 0.4421798288843668, 0.5764366760121264]
2, 0, 6194899.95851, [-0.30204124832399404, -0.4271002533486708, -0.3179783342487754, 0.14456886390311863, -1, 0.2939250876015627, 0.1777952522780763, 0.6068370638333446, 0.18283909186105285, 0.5165220489594882]
2, 1, 6649514.0448, [-0.20504432056157462, -0.3673010179813209, -0.21959233029802297, 0.11669385361730916, -1, 0.3864117141604634, 0.7762384533290707, 0.43556495208104185, 0.24610244430640277, 0.5721912243152841]
2, 2, 6817510.40992, [-0.5646385743349676, -0.4596506436624739, -0.22471325413813625, 0.3923744348206717, -0.7346175533502801, 0.48764514122725244, 0.5710330756525038, 0.08830915595349731, 0.3847652276699165, 0.9254340077070224]
2, 3, 7413222.86199, [-0.2355033912079345, -0.7075887486109536, -0.27838439056366715, -0.3823950247461365, 0.31048233942694714, 0.06760233750062516, 0.7792448535093234, 0.7184948078581256, 0.11067885060362403, 0.004608834440033238]
2, 4, 7483117.63759, [-0.3882231798262268, -0.49040991671123313, -0.33896511282407055, 0.17162546691604413, -0.21246906797984566, 0.22501941700741673, 0.6317464531484089, 0.4263463163814995, 0.24954136263219812, 0.6606776013901363]
2, 5, 7624517.63336, [-0.3882231798262268, -0.7298253218312369, -0.02884967447114517, 0.17162546691604413, -0.21246906797984566, 0.3301947179768288, 1, 0.4263463163814995, 0.24954136263219812, 0.47923905281299944]
2, 6, 7624517.63336, [-0.3882231798262268, -0.7298253218312369, -0.02884967447114517, 0.17162546691604413, -0.21246906797984566, 0.3301947179768288, 0.6317464531484089, 0.4263463163814995, 0.24954136263219812, 0.47923905281299944]
2, 7, 7624517.63336, [-0.3882231798262268, -0.7298253218312369, -0.02884967447114517, 0.17162546691604413, -0.21246906797984566, 0.3301947179768288, 0.6317464531484089, 0.4263463163814995, 0.24954136263219812, 0.3174574323648256]
2, 8, 7638376.58009, [-0.2594634764865019, 0.13908219992208387, -0.1173760701118724, 0.02253366856405714, -0.9655886222483282, -0.3086171517051406, 0.7044946126709289, 0.47458831361700976, 0.6256803430638129, 0.7579507039436556]
2, 9, 7922373.85939, [-0.22365558826271026, -0.8537943743054768, -0.05568524268391062, -0.21575926286735997, 0.31008087840876797, 0.12017331611351517, 0.7358523420768187, 0.7414391423338136, 0.11249817409905188, 0.01882646617950484]
2, 10, 8393614.58551, [-0.211807785317486, -0.7605845948799962, -0.14310153315707946, -0.049123500988583424, 0.36142430550065696, 0.1889143866699059, 0.692459830644314, 0.7643834768095017, 0.11431749759447973, 0.033044097918976445]
2, 11, 8632698.9953, [-0.4927764926234424, -0.49040991671123313, -0.33896511282407055, 0.17162546691604413, 0.46687521106965224, 0.34636480992032953, 1, 0.3595359761480316, 0.24954136263219812, 0.47923905281299944]
3, 0, 5393048.57185, [-0.22957948973532238, -0.7806915614582152, -0.16703481662378888, -0.2990771438067482, -0.8270938541884547, 0.09388782680707017, 0.757548597793071, 1, 0.11158851235133796, -1]
3, 1, 6104122.84305, [-0.25354278444278433, -0.5562427944908355, -0.2687853322733992, 0.1306313587602139, -1.0, 1, 0.47701685280357353, 0.5212010079571932, 0.2144707680837278, 0.5443566366373862]
3, 2, 6194899.95851, [-0.30204124832399404, -0.4271002533486708, -0.3179783342487754, 0.14456886390311863, -1.0, 0.2939250876015627, 0.1777952522780763, 0.6068370638333446, 0.5165633479206373, 0.5165220489594882]
3, 3, 6194899.95851, [-0.30204124832399404, -0.4271002533486708, -0.3179783342487754, 0.14456886390311863, -1, 0.2939250876015627, 0.1777952522780763, 0.6068370638333446, 0.18283909186105285, 0.5165220489594882]
3, 4, 6422207.00166, [-0.25354278444278433, -0.39720063566499586, -0.2687853322733992, 0.1306313587602139, -1.0, 0.3401684008810131, 0.47701685280357353, 1, 0.2144707680837278, 1]
